id,sex,bdate,has_photo,has_mobile,followers_count,graduation,education_form,relation,education_status,langs,life_main,people_main,city,last_seen,occupation_type,occupation_name,career_start,career_end,result
67264,1,25.8.1980,1,1.0,110.0,2002.0,Distance Learning,4.0,Alumnus (Specialist),Русский,False,False,Kyshtovka,2020-02-15 14:37:54,work,школа,1999,False,1
54976,2,12.7.1995,0,1.0,345.0,1950.0,Part-time,4.0,Undergraduate applicant,Русский,0,0,Moskva (derevnya),2020-09-24 10:45:09,work,Министерство Иностранных Дел  РФ .,False,False,0
73481,2,4.9.1989,0,1.0,126.0,2016.0,Distance Learning,0.0,Student (Specialist),Русский;English,0,6,Myadel,2020-06-03 11:32:33,university,БГУИР (бывш. МРТИ),False,False,0
45037,2,6.2.1995,1,1.0,360.0,2017.0,Full-time,0.0,Alumnus (Bachelor's),Deutsch;Русский;English,3,6,Novosibirsk,2020-01-03 19:57:16,university,НГПУ,False,False,1
44228,2,17.2.1981,1,1.0,15.0,2004.0,Part-time,0.0,Alumnus (Specialist),False,False,False,Saint Petersburg,2020-11-23 00:17:25,university,СПбГЭТУ (ЛЭТИ),False,False,0
20284,1,17.5,0,1.0,207.0,2010.0,Full-time,0.0,Alumnus (Specialist),False,0,0,Vyborg,2020-06-06 18:25:57,university,СПбГУСЭ (ВФ) (бывш. СПбГИСЭ),False,False,1
83347,2,18.5,0,1.0,232.0,2011.0,Full-time,0.0,Student (Bachelor's),Русский,0,0,Moscow,2020-05-04 17:25:21,work,Школа имени Достоевского,2013,False,1
79526,2,16.1.1987,1,1.0,303.0,2009.0,Full-time,4.0,Alumnus (Specialist),Русский,3,6,Izhevsk,2020-08-11 00:34:48,university,УдГУ,False,False,0
75641,1,10.8.1990,0,1.0,983.0,2013.0,Full-time,4.0,Alumnus (Specialist),Русский;English;Deutsch;Français,0,0,Rostov-on-Don,2020-09-13 13:44:44,work,ACE Lab,2006,False,1
25316,2,6.8.1989,1,1.0,65.0,2010.0,Full-time,0.0,Student (Bachelor's),Українська;Русский;Română;Moldovenească;English,0,2,Chernovtsy,2020-07-05 07:56:55,work,__!,False,False,0
47137,2,,0,1.0,5.0,1998.0,,0.0,Undergraduate applicant,False,False,False,Stuttgart,2020-10-10 10:33:44,,,False,False,0
74984,1,20.9.1990,1,1.0,487.0,2012.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,Moscow,2020-08-11 22:47:30,university,МГУПИ (МФ),False,False,1
10665,1,,0,1.0,145.0,2012.0,Distance Learning,4.0,Alumnus (Specialist),Русский,False,False,,2020-06-29 10:18:28,university,УрГИ,False,False,1
63675,2,25.11.1988,0,1.0,36.0,2012.0,Distance Learning,0.0,Alumnus (Specialist),False,5,False,Minsk,2020-01-29 14:12:07,university,ИПП,False,False,0
28713,1,,1,1.0,51.0,1989.0,Full-time,4.0,Alumnus (Specialist),False,False,False,Irkutsk,2020-10-08 09:11:40,work,ГОКУ СКШ №1 г.Иркутск,2014,2014,0
51512,1,28.4.1991,1,1.0,1142.0,2013.0,Full-time,1.0,Student (Specialist),Русский;English,0,2,Khabarovsk,2020-06-30 04:10:10,university,"ТОГУ (бывш. ХПИ, ХГТУ)",False,False,1
12550,2,17.6.1991,1,0.0,34.0,2012.0,Distance Learning,1.0,Student (Specialist),Русский,0,0,Dnipropetrovsk (Dnipro),2020-03-05 09:19:21,university,ДНУ им. Олеся Гончара,False,False,1
43895,2,15.2.1978,1,1.0,47.0,2002.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Cheboxary,2020-09-15 16:12:28,work,ЧМУ им.Ф.П.Павлова,1999,False,0
31089,2,,0,1.0,1036.0,2019.0,Full-time,4.0,Student (Bachelor's),Русский,1,2,,2020-01-09 04:51:27,work,Леруа Мерлен Россия I Leroy Merlin Russia,False,False,0
64454,1,10.9,1,1.0,182.0,2019.0,Distance Learning,1.0,Student (Bachelor's),Русский,0,0,Moscow,2020-11-28 03:16:02,university,ПГИК (бывш. ПГАИК),False,False,1
3155,2,3.11.1973,0,1.0,36.0,1996.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,Yekaterinburg,2020-11-09 00:10:48,university,УГГУ (бывш. УГГГА),False,False,1
48499,2,17.6.1990,1,1.0,181.0,2009.0,Full-time,4.0,Student (Specialist),Русский,False,False,Voskresensk,2020-03-22 07:15:42,university,ЦМТОТиП,False,False,0
12576,1,4.6.1992,1,1.0,224.0,2015.0,Full-time,0.0,Alumnus (Specialist),Русский,6,0,Moscow,2020-11-10 18:25:37,university,МГИУ,False,False,1
36095,1,,0,1.0,139.0,2015.0,Full-time,0.0,Student (Specialist),Русский;English,False,False,,2020-09-27 09:16:07,university,"СибГИУ (СМИ, СибГГМА)",False,False,0
55475,1,19.9,0,1.0,291.0,0.0,Full-time,0.0,Student (Master's),False,6,1,Moscow,2020-02-28 14:18:13,work,Philip Morris International,2018,False,1
68833,1,20.5.1991,1,1.0,332.0,2011.0,Full-time,0.0,Alumnus (Bachelor's),Русский,6,2,Kherson,2020-07-30 14:43:27,university,ХНТУ,False,False,1
82199,1,7.11,0,1.0,993.0,2017.0,Full-time,1.0,Student (Bachelor's),Українська;Русский;English;Italiano;Polski,1,1,London,2020-12-28 12:55:52,university,КНУКиИ,1955,False,1
38465,1,5.5.1993,1,1.0,365.0,2016.0,Full-time,4.0,Student (Specialist),Русский,1,2,Vladivostok,2020-04-04 11:26:28,university,ТГМУ (бывш. ВГМУ),False,False,1
43097,2,17.10,1,1.0,139.0,2018.0,Full-time,2.0,Student (Bachelor's),Українська;Беларуская (тарашкевiца);Русский,6,6,Khmelnitsky,2020-06-17 03:57:48,work,Арбитраж с SalesDoubler - CPA-сеть.,2017,False,1
42011,2,20.9.1992,0,1.0,552.0,2014.0,Full-time,4.0,Alumnus (Specialist),Русский,0,2,Saint Petersburg,2020-06-10 20:37:18,university,СПбПУ Петра Великого (Политех),False,False,0
73352,2,3.2.1986,1,1.0,87.0,2008.0,Full-time,4.0,Alumnus (Specialist),False,False,False,Rostov-on-Don,2020-10-18 08:07:53,work,ДЦУП,False,False,0
87149,1,,1,1.0,64.0,2000.0,Distance Learning,1.0,Alumnus (Specialist),Русский;中文 (繁體);English;Српски,1,2,Moscow,2020-09-08 03:21:34,university,Академия художеств им. И. Е. Репина (бывш. СПбГАИЖСА),False,False,1
33340,1,28.2.1987,1,1.0,1003.0,2009.0,Full-time,1.0,Alumnus (Specialist),False,7,0,Kurgan,2020-06-26 21:52:23,university,"КГУ (бывш. КГПИ, КМИ)",False,False,0
78618,2,17.10.1972,0,1.0,15.0,1995.0,Full-time,4.0,Alumnus (Specialist),Українська;Русский,False,False,Kyiv,2020-05-11 01:50:48,work,НТУУ-КПИ,2001,2001,0
51433,1,25.2,0,1.0,494.0,2011.0,Distance Learning,4.0,Alumnus (Specialist),Русский,0,0,,2020-11-15 11:16:59,university,УрГПУ,False,False,1
59947,2,,1,1.0,98.0,2003.0,Distance Learning,0.0,Alumnus (Specialist),Русский,False,False,Odessa,2020-05-20 21:59:50,university,ОНМУ (бывш. ОИИМФ),False,False,1
81350,2,27.3.1988,0,1.0,161.0,2011.0,Full-time,1.0,Alumnus (Specialist),Русский;English,1,2,Nizhny Novgorod,2020-05-23 14:59:40,university,НГИЭУ (НГИЭИ),False,False,0
73927,2,25.9.1992,0,1.0,183.0,2015.0,Full-time,0.0,Student (Bachelor's),Русский,1,6,Izhevsk,2020-07-24 07:29:44,university,ИжГТУ им. М. Т. Калашникова (бывш. ИМИ),False,False,0
38067,2,26.11.1990,1,1.0,112.0,0.0,,0.0,Candidate of Sciences,Русский,0,0,Moscow,2020-06-06 17:11:18,university,ВГИК,False,False,1
7388,2,9.3.1991,1,1.0,212.0,2020.0,Distance Learning,7.0,Student (Bachelor's),Русский,0,2,Nizhnekamsk,2020-08-06 08:08:27,university,"РОАТ МИИТ (бывш. РГОТУПС, ВЗИИТ)",False,False,0
921,1,8.12.1994,1,1.0,343.0,0.0,Full-time,4.0,Student (Bachelor's),Русский;English,1,2,Zvezdny,2020-02-26 16:04:49,university,ПНИПУ (бывш. ПГТУ),False,False,1
42667,1,27.5.1957,1,1.0,32.0,0.0,,0.0,Alumnus (Specialist),False,False,False,Saint Petersburg,2020-08-27 05:00:07,university,БГТУ «Военмех» им. Д. Ф. Устинова,False,False,1
51063,2,13.7.1988,1,1.0,698.0,2011.0,Full-time,0.0,Alumnus (Specialist),False,False,False,Saint Petersburg,2020-01-07 20:14:52,university,СПбГЭТУ (ЛЭТИ),2009,False,0
61411,2,,0,1.0,102.0,0.0,Full-time,7.0,Student (Bachelor's),Русский,0,0,Saint Petersburg,2020-04-09 04:22:26,university,СПбГЭТУ (ЛЭТИ),False,False,1
70928,1,20.9,1,1.0,363.0,2012.0,,1.0,Student (Specialist),Русский;English;Deutsch,0,0,Moscow,2020-04-26 00:47:02,university,МНИ,2008,False,1
4108,1,21.5,0,1.0,48.0,2001.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Tomsk,2020-12-22 06:51:58,university,ТГУ,False,False,1
649,2,1.6,0,1.0,80.0,2008.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Sergiev Posad,2020-05-10 09:26:05,university,ВКФ РМАТ,False,False,1
86218,2,,0,1.0,501.0,0.0,,4.0,PhD,Русский,5,2,Chelyabinsk,2020-09-02 05:39:47,work,"ООО ""Газпром трансгаз Екатеринбург""",2014,False,1
35450,1,10.2.1918,1,1.0,345.0,2006.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,Moscow,2020-02-22 02:23:39,university,ОмГТУ,False,False,1
61619,2,4.4.1987,0,1.0,479.0,2013.0,Full-time,3.0,Student (Specialist),Русский,0,0,Moscow,2020-08-08 23:27:45,work,Региональное отделение Российского Военно-Исторического общества в Московской области,2000,False,0
46839,1,23.11,0,1.0,206.0,2011.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,Moscow,2020-03-04 02:43:46,university,МГПУ,False,False,1
58347,2,21.3.1971,0,1.0,35.0,1994.0,Full-time,4.0,Alumnus (Specialist),Русский,0,2,Kaluga,2020-04-15 15:05:23,university,КФ МГТУ им. Баумана,False,False,0
44946,1,5.10,1,1.0,295.0,2021.0,Distance Learning,0.0,Student (Bachelor's),Русский;English;Deutsch,1,2,Zlatoust,2020-09-08 22:33:11,work,ТОЧКА ЙОГИ ● Йога студия в Златоусте,2019,False,1
18082,2,,0,1.0,48.0,2013.0,Part-time,4.0,Student (Specialist),Русский,1,2,Yekaterinburg,2020-03-25 03:43:49,university,УрГЭУ (СИНХ),False,False,0
33289,2,12.2,1,1.0,1793.0,2012.0,Full-time,0.0,Alumnus (Master's),Русский,0,0,Saint Petersburg,2020-09-24 09:40:58,work,МегаМедиаПроект Дипломат.Ру,2007,False,1
3096,1,1.1,1,1.0,450.0,2017.0,,0.0,Student (Bachelor's),Русский;Українська;English;Deutsch,False,False,Lviv,2020-04-15 01:14:26,university,НУ «ЛП»,False,False,1
13271,1,12.9,0,1.0,895.0,2000.0,Distance Learning,0.0,Alumnus (Specialist),Русский,1,6,Koryazhma,2020-11-16 10:19:23,university,СПбГТУРП,False,False,1
43530,1,23.5,0,1.0,800.0,2013.0,,4.0,Alumnus (Specialist),False,0,0,Saint Petersburg,2020-01-27 19:08:33,university,СПбГУПТД (бывш. СПГУТД),False,False,1
39808,1,13.9.1989,1,1.0,961.0,2012.0,Full-time,0.0,Student (Specialist),Русский;Français;Italiano;English,1,2,Minsk,2020-10-06 08:05:46,university,МГЛУ (бывш. МГПИИЯ),2009,False,1
62946,1,,1,1.0,551.0,2008.0,Full-time,0.0,Alumnus (Specialist),Русский,1,5,Zlatoust,2020-11-25 15:06:41,university,ЮУрГУ (ЗФ),False,False,1
28931,2,8.3,0,0.0,309.0,2012.0,Full-time,0.0,Student (Bachelor's),False,5,6,Kyiv,2020-01-17 06:17:28,university,КНУТКиТ (КГИТИ) им. И. К. Карпенко-Карого,False,False,1
54500,2,20.3,0,1.0,179.0,2006.0,Full-time,4.0,Alumnus (Bachelor's),Русский,5,2,Tambov,2020-02-23 16:23:21,work,ИП,False,False,1
66267,2,12.6.1982,1,1.0,86.0,2005.0,Full-time,4.0,Alumnus (Specialist),Українська;Русский,False,False,Kyiv,2020-11-17 00:50:10,university,"УкрГУЖТ (бывш. УкрГАЖТ, ХИИТ)",False,False,0
96599,2,10.3.1990,1,1.0,47.0,2013.0,Full-time,0.0,Student (Specialist),Русский,0,0,Kolomna,2020-05-04 03:17:52,university,МГТУ «Станкин»,False,False,0
57548,1,8.12,1,1.0,759.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),Русский,0,0,Perm,2020-01-05 02:58:14,university,Пермский ГАТУ (бывш. ПГСХА),False,False,1
94235,2,,1,1.0,169.0,2012.0,Full-time,1.0,Alumnus (Specialist),Русский,1,2,Kyiv,2020-05-12 03:54:39,university,КУ им. Б. Гринченко (бывш. КГПУ),False,False,0
84324,1,12.9.1960,1,1.0,49.0,1987.0,,1.0,Alumnus (Specialist),Русский,False,False,,2020-11-07 00:50:38,university,ВГУ им. Машерова (бывш. ВГПИ),False,False,0
47732,2,16.2,0,1.0,58.0,2016.0,Distance Learning,4.0,Student (Bachelor's),Русский,0,0,Moscow,2020-02-08 21:12:31,university,РУТ (МИИТ) (бывш. МГУПС Императора Николая II),2012,False,0
95029,2,24.9.1988,0,1.0,821.0,2010.0,Full-time,1.0,Alumnus (Specialist),False,5,2,Moscow,2020-01-27 01:12:39,work,PR,2010,2016,1
43771,2,8.8,0,1.0,149.0,2013.0,Full-time,6.0,Student (Master's),Русский,False,False,Kyiv,2020-10-07 21:44:10,university,КПИ им. И. Сикорского,False,False,0
53311,1,3.9.1992,1,1.0,534.0,0.0,,0.0,Alumnus (Bachelor's),Русский;English;Español,0,0,Moscow,2020-11-06 07:10:36,work,НИУ ВШЭ,2015,False,1
99790,1,10.2.1985,1,1.0,220.0,2007.0,Full-time,4.0,Alumnus (Specialist),Русский,0,2,Nizhny Novgorod,2020-06-27 05:42:57,university,НИУ РАНХиГС (бывш. ВВАГС),False,False,1
52284,1,10.2.1985,1,1.0,1566.0,2006.0,Full-time,1.0,Alumnus (Specialist),Русский,6,2,Samara,2020-09-25 10:57:59,work,"филиал ФГБУ ""ФКП Росреестра"" по Самарской области",2006,False,1
64486,2,,1,1.0,200.0,0.0,,0.0,Alumnus (Specialist),Русский,False,False,Yalta,2020-07-18 05:43:27,university,ХНТУ,False,False,1
80548,2,,0,1.0,45.0,1988.0,Part-time,0.0,Alumnus (Specialist),False,False,False,Ozersk,2020-06-01 11:26:16,,,False,False,0
78742,1,5.5,0,1.0,3405.0,0.0,Distance Learning,4.0,Alumnus (Specialist),False,0,0,Saint Petersburg,2020-11-26 23:22:32,work,Дикие истории с Адой и Мартой,2016,False,1
19590,2,11.3.1983,1,1.0,156.0,1949.0,Part-time,4.0,Candidate of Sciences,False,False,False,Moscow,2020-04-18 07:53:02,university,Collège universitaire français de Moscou,2008,2008,0
18654,2,11.9.1992,0,1.0,216.0,2015.0,Full-time,0.0,Undergraduate applicant,False,False,False,Komsomolsk-Na-Amure,2020-01-10 02:42:26,university,АмГПГУ (КнАГПУ),False,False,1
39834,2,15.6.1987,0,1.0,94.0,2009.0,Full-time,4.0,Student (Bachelor's),Русский,False,False,Kostanay,2020-02-09 18:43:07,work,"ТОО ""МРЭТ""",2010,False,0
45149,2,27.2.1989,0,1.0,77.0,2011.0,Full-time,4.0,Student (Specialist),False,1,2,Serpukhov,2020-06-05 02:14:50,university,МГТУ «МАМИ» (уч. подразделение),False,False,0
44715,2,22.8.1990,1,1.0,78.0,2014.0,Distance Learning,4.0,Student (Specialist),Русский,False,False,Kirov,2020-03-16 03:21:11,work,"ООО ""Симуран""",False,False,0
28649,1,21.2,0,1.0,2651.0,2015.0,Part-time,4.0,Alumnus (Specialist),Русский;English,6,0,Penza,2020-07-26 17:21:54,work,Anna E. || PHOTO,2011,False,1
95831,2,19.6.1983,1,1.0,47.0,2005.0,Full-time,4.0,Alumnus (Specialist),Русский,1,2,Mezhdurechensky,2020-08-24 00:56:15,work,"КУ ""Междуреченский центр занятости населения""",2005,False,0
3438,2,19.2.1991,1,1.0,452.0,2014.0,Full-time,4.0,Alumnus (Bachelor's),Русский;English;Беларуская,1,False,Borisov,2020-12-21 00:48:30,work,"Филиал БНТУ ""БГПК""",2013,False,0
34087,2,27.4.1989,0,1.0,137.0,2011.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,,2020-08-13 20:17:01,university,МГТУ,False,False,0
8870,1,1.1.1973,0,1.0,86.0,1999.0,Part-time,4.0,Alumnus (Specialist),False,False,False,Samara,2020-10-03 16:45:25,university,СГАУ им. Королева,False,False,1
20973,2,,1,1.0,28.0,0.0,Full-time,0.0,Student (Specialist),False,False,False,Chişinău,2020-10-13 17:36:24,university,"Institutul de Relații Internaționale din Moldova (IRIM, ГИМО)",False,False,1
74389,1,30.9,0,1.0,191.0,2008.0,Full-time,0.0,Alumnus (Specialist),Русский,False,False,Saint Petersburg,2020-07-04 13:08:58,university,РГГМУ,False,False,1
34782,1,9.2.1987,1,1.0,685.0,2011.0,Full-time,4.0,Student (Specialist),Русский;עברית;English,6,0,Nyagan,2020-03-03 17:48:40,university,УИЭУиП,2011,2013,1
79273,1,14.3.1996,1,1.0,165.0,2020.0,Distance Learning,0.0,Alumnus (Master's),Русский,0,0,Moscow,2020-01-12 09:48:23,work,Портретный фотограф Москва - Ольга Крылова,False,False,1
47393,2,,1,1.0,76.0,1968.0,Full-time,0.0,Alumnus (Specialist),Русский,0,0,Saint Petersburg,2020-05-08 17:18:27,university,СПбГУ,False,False,0
13952,2,1.3.1993,1,1.0,65.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),Русский,0,6,Lipetsk,2020-07-25 10:56:56,university,ЛГПУ им. П. П. Семенова-Тян-Шанского,2016,False,0
1128,2,20.4.1985,0,1.0,40.0,2007.0,Full-time,4.0,Alumnus (Specialist),Русский,False,False,Petropavlovsk,2020-11-23 17:19:08,work,"АО ""Страховая компания ""ЕВРАЗИЯ""",2007,False,0
80143,2,,1,1.0,118.0,2008.0,Full-time,6.0,Alumnus (Specialist),Русский,False,False,Vladimir,2020-10-09 22:17:32,university,ВлГУ им. А. Г. и Н. Г. Столетовых,False,False,0
53633,1,15.8.1992,0,1.0,1682.0,2017.0,Full-time,0.0,Alumnus (Bachelor's),Русский,6,0,Moscow,2020-03-11 00:32:31,,,False,False,1
31247,2,31.1.1997,1,1.0,247.0,2019.0,,0.0,Student (Bachelor's),Русский;Azərbaycan dili;Türkçe,6,6,Ganja,2020-11-12 22:10:17,university,ATU (АТУ),False,False,0
52558,1,22.10,1,1.0,238.0,2019.0,Full-time,4.0,Alumnus (Bachelor's),False,0,0,Naro-Fominsk,2020-09-22 00:57:22,university,"КГУ (бывш. КГПИ, КМИ)",False,False,1
60980,2,10.10.1992,0,1.0,72.0,2015.0,Full-time,1.0,Alumnus (Specialist),Русский,7,0,Moscow,2020-01-14 04:37:58,work,SocTrade,False,False,0
27804,1,30.1.1998,0,1.0,334.0,0.0,,7.0,Student (Bachelor's),English;Français,0,0,Moscow,2020-10-22 20:42:29,university,МГУ,False,False,1
91489,1,12.6.1991,0,1.0,269.0,2014.0,Full-time,4.0,Student (Specialist),Русский,False,False,Khimki,2020-11-05 03:07:22,university,МАИ,False,False,1
76835,2,2.12.1989,0,1.0,214.0,2014.0,Full-time,4.0,Alumnus (Specialist),Русский,1,2,Kazan,2020-01-09 22:09:39,university,КФУ (бывш. КГУ им. Ульянова-Ленина),False,False,0
22025,2,8.2.1992,0,1.0,472.0,2014.0,Full-time,0.0,Student (Specialist),Русский;English,1,1,Moscow,2020-12-02 22:17:39,university,ЮФУ (бывш. РГУ),False,False,0
71169,1,5.3.1995,1,1.0,180.0,2016.0,Full-time,0.0,Student (Bachelor's),Русский,False,False,Ramenskoe,2020-05-04 21:04:37,university,МГОУ (бывш. МОПИ им. Н. К. Крупской),False,False,1
40099,2,26.10,1,1.0,41.0,2009.0,Part-time,4.0,Student (Specialist),Русский,False,False,Moscow,2020-10-19 10:33:01,work,"Адвокатский кабинет ""Костоломова Александра Сергеевича""",2010,False,0
53290,2,20.5.1986,0,1.0,186.0,2012.0,Distance Learning,4.0,Student (Specialist),Русский,0,0,Moscow,2020-01-20 11:43:59,university,РГУТИС (бывш. МГУС),False,False,0
22530,2,,1,1.0,95.0,2012.0,Full-time,7.0,Student (Specialist),Українська,False,False,,2020-05-15 09:47:17,university,ПГАСА (бывш. ДИСИ),False,False,0
38968,1,14.5.1991,1,1.0,225.0,2014.0,,0.0,Alumnus (Specialist),False,0,0,Saint Petersburg,2020-08-28 09:53:46,university,СПбГИКиТ (бывш. СПбГУКиТ),False,False,1
94415,1,15.5,0,1.0,198.0,2019.0,Full-time,1.0,Alumnus (Master's),English,0,0,Moscow,2020-12-29 16:05:52,university,МИИГАиК,False,False,0
91650,2,3.9.1988,0,1.0,83.0,2010.0,Full-time,1.0,Student (Bachelor's),False,0,0,Moscow,2020-08-10 03:19:11,university,РосНОУ,False,False,0
79349,1,20.10,0,1.0,653.0,2018.0,Full-time,0.0,Student (Master's),Русский,1,2,Saint Petersburg,2020-03-29 05:15:30,university,СПбПУ Петра Великого (Политех),False,False,1
37744,2,,1,1.0,93.0,2012.0,Full-time,4.0,Student (Specialist),Русский,0,0,Rostov-on-Don,2020-09-07 07:41:08,,,False,False,0
64556,1,6.6.1988,1,1.0,312.0,2010.0,Full-time,1.0,Alumnus (Specialist),Русский,False,False,Saint Petersburg,2020-04-22 23:48:46,university,СГУ (бывш. СГУТиКД),False,False,1
35552,2,,1,1.0,0.0,0.0,Full-time,0.0,Student (Master's),Русский,False,False,Tyumen,2020-01-26 21:37:13,university,ТюмГНГУ,False,False,0
23258,2,8.8,0,1.0,93.0,2018.0,Full-time,0.0,Undergraduate applicant,Русский,0,1,Saint Petersburg,2020-01-20 17:50:06,university,КНТЭУ,False,False,0
7646,1,18.4,0,1.0,290.0,2016.0,Full-time,0.0,Student (Master's),False,7,6,Saint Petersburg,2020-02-11 01:29:05,university,РГИСИ (бывш. СПбГАТИ),False,False,1
31524,2,,0,1.0,245.0,2004.0,Full-time,4.0,Alumnus (Specialist),Русский,0,2,Podolsk,2020-07-19 17:54:42,university,"МВВКУ (бывш. МВИ, МВОКУ им. Верховного Совета РСФСР)",False,False,0
67933,2,12.6.1991,1,1.0,393.0,2013.0,Full-time,4.0,Alumnus (Specialist),Українська;Русский;English,6,1,Ternopol,2020-11-27 17:20:38,work,"ТОВ ""ВОЛЯ-КАБЕЛЬ""",2011,False,0
57764,2,,0,1.0,49.0,0.0,Full-time,0.0,Student (Bachelor's),False,1,2,Saint Petersburg,2020-11-23 16:27:37,university,СПбГУ,False,False,0
57959,2,6.7.1988,1,1.0,438.0,2012.0,Distance Learning,0.0,Student (Specialist),Русский,1,6,Ulyanovsk,2020-02-19 03:47:17,university,Филиал МПГУ,2013,2019,0
26729,2,11.10.1985,0,1.0,70.0,2005.0,Full-time,4.0,Alumnus (Bachelor's),Русский,6,2,Minsk,2020-07-02 17:48:43,university,МГВРК,False,False,0
79267,2,22.2,1,1.0,112.0,2011.0,Full-time,4.0,Student (Bachelor's),Русский;Татарча,1,0,Kazan,2020-06-22 23:52:24,university,СГА (КФ),False,False,0
11041,2,7.8,0,1.0,206.0,2016.0,Full-time,4.0,Student (Master's),Русский,0,0,Saint Petersburg,2020-06-13 11:24:41,university,ГУАП,2008,False,0
80153,2,13.6.1982,1,1.0,74.0,2004.0,Full-time,4.0,Alumnus (Bachelor's),Русский,False,False,Krasnodar,2020-12-20 17:23:46,university,КубГУ,False,False,0
582,2,18.3,0,1.0,243.0,2009.0,Full-time,0.0,Alumnus (Specialist),False,6,2,New York City,2020-09-30 08:44:05,work,"СК  ""ellipsis""",False,False,1
77306,1,,0,1.0,257.0,2009.0,Full-time,0.0,Alumnus (Specialist),Русский;English,1,1,,2020-05-15 20:35:06,university,АЯ КУДН,False,False,1
1074,2,7.1,1,1.0,174.0,2014.0,Distance Learning,4.0,Undergraduate applicant,Русский,6,6,Dnipropetrovsk (Dnipro),2020-05-07 07:47:53,work,ООО «Днепро-Скан-Сервис»,2011,False,0
23079,2,10.11,0,1.0,176.0,2012.0,Distance Learning,4.0,Student (Specialist),Русский,0,0,Samara,2020-03-26 16:15:40,university,ВГИФК,False,False,0
31486,2,18.1.1987,0,1.0,157.0,2016.0,Distance Learning,0.0,Student (Specialist),Русский,0,0,Saint Petersburg,2020-05-16 22:57:31,university,САФУ им. М. В. Ломоносова,False,False,0
59330,2,31.3,0,1.0,351.0,2019.0,Distance Learning,4.0,Alumnus (Bachelor's),Русский,0,2,Moscow,2020-03-27 20:52:55,university,"МФПУ «Синергия» (бывш. МФПА, ММИЭИФП)",False,False,1
84696,1,27.4.1989,1,1.0,8939.0,2013.0,Full-time,0.0,Alumnus (Master's),Русский;English;Français;Español,6,2,Almaty,2020-06-06 03:43:34,work,MSD Kazakhstan,2007,False,1
53733,2,29.7,1,1.0,11.0,2010.0,Distance Learning,0.0,Student (Specialist),False,False,False,Severobaykalsk,2020-03-07 19:24:04,university,"ТУСУР (бывш. ТАСУР, ТИАСУР)",False,False,0
1468,1,12.12.1985,0,1.0,2583.0,2009.0,Distance Learning,0.0,Alumnus (Specialist),Русский,1,2,Tolyatti,2020-10-22 15:48:26,work,«Солнечный круг» для особых детей Тольятти,2009,False,1
72036,1,19.10,0,1.0,209.0,2006.0,Full-time,4.0,Alumnus (Specialist),Русский,0,0,Arkhangelsk,2020-07-18 07:16:04,work,Институт интегральной психологии и психотерапии,False,False,1
55535,2,18.8.1990,0,1.0,213.0,2013.0,Full-time,0.0,Alumnus (Specialist),False,False,False,,2020-11-26 00:59:34,university,"МФПУ «Синергия» (бывш. МФПА, ММИЭИФП)",False,False,1
10901,1,6.11.1994,0,1.0,660.0,0.0,Full-time,7.0,Student (Bachelor's),English,1,6,Saint Petersburg,2020-05-03 18:44:20,university,РГПУ им. А. И. Герцена,False,False,1
47417,1,10.11.1974,0,1.0,339.0,2010.0,Distance Learning,4.0,Alumnus (Specialist),Русский,1,2,Moscow,2020-08-02 17:58:09,university,РИУ,1993,2008,1
62634,1,14.6,0,1.0,171.0,2015.0,,0.0,Alumnus (Specialist),False,0,0,Orenburg,2020-01-10 12:43:49,university,ОГАУ,2005,2010,0
60402,2,9.6,0,1.0,0.0,2011.0,Distance Learning,0.0,Alumnus (Bachelor's),False,0,0,Kyiv,2020-06-26 13:58:25,university,"КУУП (бывш. ГАЖКХ, УАБП)",False,False,1
15634,2,3.2.1983,1,0.0,43.0,2006.0,Full-time,4.0,Alumnus (Bachelor's),False,False,False,Rostov-on-Don,2020-11-13 14:10:47,university,РГСУ (бывш. РИСИ),False,False,1
74212,2,26.4.1992,1,1.0,110.0,2015.0,Full-time,0.0,Student (Specialist),Русский,False,False,Moscow,2020-03-25 22:57:20,university,МТУСИ,False,False,0
22020,2,7.10.1961,0,1.0,53.0,1988.0,Full-time,0.0,PhD,Русский,0,0,Saint Petersburg,2020-12-06 13:43:00,university,РГИСИ (бывш. СПбГАТИ),False,False,0
12264,1,3.6.1959,1,1.0,26.0,1999.0,Distance Learning,0.0,Alumnus (Specialist),False,False,False,Svetlogorsk,2020-09-13 07:41:33,university,not stated,False,False,1
89157,1,,1,1.0,966.0,2009.0,Distance Learning,0.0,Student (Bachelor's),Русский,6,6,Klin,2020-05-05 15:32:33,university,СЮИ МВД РФ,False,False,1
93985,2,13.1.1996,0,1.0,4216.0,2023.0,Distance Learning,6.0,Student (Bachelor's),Русский;English,6,5,Perm,2020-10-26 04:28:30,university,ПГНИУ (ПГУ),False,False,1
